Datum,Turnier,Serie,Court,Belag,Runde,BestOf,Sieger,Verlierer,SRang,VRang,S1,V1,S2,V2,S3,V3,S4,V4,S5,V5,SSaetze,VSaetze,SSpiele,VSpiele,Status,QuoteS,QuoteV
2024-01-14,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Sabalenka A.,Seidel E.,2,173,6,0,6,1,,,,,,,2,,12,1,Completed,1.03,13.59
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Noskova L.,Bouzkova M.,50,34,6,1,7,5,,,,,,,2,,13,6,Completed,2.29,1.63
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Hunter S.,Errani S.,180,101,6,4,6,3,,,,,,,2,,12,7,Completed,1.3,3.58
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Podoroska N.,Zidansek T.,65,98,6,1,6,0,,,,,,,2,,12,1,Completed,1.84,1.97
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Gracheva V.,Wickmayer Y.,39,79,6,3,6,4,,,,,,,2,,12,7,Completed,1.63,2.28
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Svitolina E.,Preston T.,23,201,6,2,6,2,,,,,,,2,,12,4,Completed,1.07,8.41
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Tomova V.,Day K.,70,86,6,4,6,2,,,,,,,2,,12,6,Completed,1.49,2.66
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Yastremska D.,Vondrousova M.,93,7,6,1,6,2,,,,,,,2,,12,3,Completed,4.92,1.18
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Gauff C.,Schmiedlova A.,4,68,6,3,6,0,,,,,,,2,,12,3,Completed,1.02,17.12
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Juvan K.,Potapova A.,109,29,6,1,6,4,,,,,,,2,,12,5,Completed,3.26,1.34
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Siegemund L.,Alexandrova E.,78,20,6,2,3,6,7,6,,,,,2,1,16,14,Completed,3.01,1.39
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Maria T.,Osorio M.,42,10,7,5,6,7,6,4,,,,,2,1,19,16,Completed,2.61,1.5
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Kessler M.,Ferro F.,206,153,3,6,6,3,6,2,,,,,2,1,15,11,Completed,2.49,1.54
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Masarova R.,Sasnovich A.,91,81,6,3,6,4,,,,,,,2,,12,7,Completed,2.34,1.6
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Kostyuk M.,Liu C.,37,99,6,3,4,6,6,1,,,,,2,1,16,10,Completed,1.41,2.9
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Vekic D.,46,25,6,4,6,4,,,,,,,2,,12,8,Completed,1.4,2.97
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Paolini J.,Shnaider D.,31,92,6,3,6,4,,,,,,,2,,12,7,Completed,1.51,2.57
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Mertens E.,Sherif M.,28,58,6,2,2,0,,,,,,,1,,8,2,Retired,1.14,5.69
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Frech M.,Saville D.,69,152,6,7,6,3,7,5,,,,,2,1,19,15,Completed,2.16,1.7
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Siniakova K.,Cristian J.,49,83,6,2,7,5,,,,,,,2,,13,7,Completed,1.33,3.35
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Zakharova A.,Putintseva Y.,190,64,2,6,6,0,6,3,,,,,2,1,14,9,Completed,3.79,1.27
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Golubic V.,Kudermetova V.,85,17,7,6,1,6,6,1,,,,,2,1,14,13,Completed,3.49,1.31
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Jabeur O.,Starodubtseva Y.,6,150,6,3,6,1,,,,,,,2,,12,4,Completed,1.17,5.1
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Badosa P.,Townsend T.,100,73,6,1,6,3,,,,,,,2,,12,4,Completed,1.63,2.29
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Haddad Maia B.,Fruhvirtova L.,12,84,6,2,3,6,6,2,,,,,2,1,15,10,Completed,1.26,3.94
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Rus A.,Kalinina A.,45,30,6,1,6,0,,,,,,,2,,12,1,Completed,2.36,1.59
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Andreeva M.,Pera B.,47,71,7,5,6,2,,,,,,,2,,13,7,Completed,1.17,5.04
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Kalinskaya A.,Volynets K.,75,103,6,3,3,6,6,2,,,,,2,1,15,11,Completed,1.35,3.22
2024-01-15,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Garcia C.,Osaka N.,19,831,6,4,7,6,,,,,,,2,,13,10,Completed,2.16,1.7
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Kasatkina D.,Stearns P.,13,48,6,2,3,6,6,2,,,,,2,1,15,10,Completed,1.28,3.72
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Trevisan M.,Zarazua R.,59,97,4,6,6,4,6,2,,,,,2,1,16,12,Completed,1.66,2.23
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Cocciaretto E.,Sun L.,66,193,6,1,7,5,,,,,,,2,,13,6,Completed,1.77,2.06
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Stephens S.,Gadecki O.,44,120,6,3,6,1,,,,,,,2,,12,4,Completed,1.5,2.62
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Swiatek I.,Kenin S.,1,41,7,6,6,2,,,,,,,2,,13,8,Completed,1.03,12.99
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Collins D.,Kerber A.,62,655,6,2,3,6,6,1,,,,,2,1,15,9,Completed,1.37,3.15
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Navarro E.,Wang Xiy.,26,60,6,1,6,7,7,5,,,,,2,1,19,13,Completed,1.5,2.6
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Azarenka V.,Giorgi C.,22,53,6,1,4,6,6,3,,,,,2,1,16,10,Completed,1.3,3.59
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Tauson C.,Minnen G.,96,67,7,5,7,5,,,,,,,2,,14,10,Completed,1.36,3.19
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Dodin O.,Zhu L.,95,32,6,4,6,3,,,,,,,2,,12,7,Completed,3.61,1.29
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Burel C.,Krunic A.,51,687,6,4,6,1,,,,,,,2,,12,5,Completed,1.09,7.76
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Wang Y.,Cirstea S.,94,27,0,6,7,5,6,2,,,,,2,1,13,13,Completed,3.36,1.33
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Blinkova A.,Bucsa C.,57,56,6,2,6,4,,,,,,,2,,12,6,Completed,2.18,1.69
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Boulter K.,Yuan Y.,54,61,7,5,7,6,,,,,,,2,,14,11,Completed,1.64,2.26
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Ostapenko J.,Birrell K.,10,116,7,6,6,1,,,,,,,2,,13,7,Completed,1.13,6.07
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Zheng Q.,Krueger A.,15,76,3,6,6,2,6,3,,,,,2,1,15,11,Completed,1.17,5.06
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Rybakina E.,Pliskova Ka.,3,38,7,6,6,4,,,,,,,2,,13,10,Completed,1.14,5.82
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Raducanu E.,Rogers S.,296,161,6,3,6,2,,,,,,,2,,12,5,Completed,1.32,3.4
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Tomljanovic A.,Martic P.,271,40,7,6,4,6,6,4,,,,,2,1,17,16,Completed,2.02,1.81
2024-01-16,Australian Open,Grand Slam,Outdoor,Hard,1st Round,3,Pegula J.,Marino R.,5,182,6,2,6,4,,,,,,,2,,12,6,Completed,1.07,8.79
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Timofeeva M.,Wozniacki C.,170,252,1,6,6,4,6,1,,,,,2,1,13,11,Completed,3.79,1.27
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Andreeva M.,Jabeur O.,47,6,6,0,6,2,,,,,,,2,,12,2,Completed,1.78,2.05
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Hunter S.,Siegemund L.,180,78,6,4,3,6,6,3,,,,,2,1,15,13,Completed,2.28,1.63
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Parks A.,Fernandez L.A.,82,35,7,5,6,4,,,,,,,2,,13,9,Completed,5.23,1.16
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Krejcikova B.,Korpatsch T.,11,80,6,2,6,2,,,,,,,2,,12,4,Completed,1.14,5.89
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Gauff C.,Dolehide C.,4,43,7,6,6,2,,,,,,,2,,13,8,Completed,1.02,15.4
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Parry D.,Rakhimova K.,72,90,7,5,6,2,,,,,,,2,,13,7,Completed,2.01,1.8
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Anisimova A.,Podoroska N.,442,65,6,2,6,3,,,,,,,2,,12,5,Completed,1.31,3.49
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Haddad Maia B.,Korneeva A.,12,179,6,1,6,2,,,,,,,2,,12,3,Completed,1.35,3.24
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Zakharova A.,Juvan K.,190,109,6,1,6,1,,,,,,,2,,12,2,Completed,2.43,1.56
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Frech M.,Garcia C.,69,19,6,4,7,6,,,,,,,2,,13,10,Completed,3.49,1.31
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Badosa P.,Pavlyuchenkova A.,100,46,6,2,6,3,,,,,,,2,,12,5,Completed,2.22,1.67
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Sabalenka A.,Fruhvirtova B.,2,107,6,3,6,2,,,,,,,2,,12,5,Completed,1.03,13.13
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Tsurenko L.,Masarova R.,33,91,6,3,6,4,,,,,,,2,,12,7,Completed,1.51,2.61
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Kostyuk M.,Mertens E.,37,28,5,7,6,1,7,6,,,,,2,1,18,14,Completed,2.34,1.61
2024-01-17,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Avanesyan E.,Sakkari M.,74,8,6,4,6,4,,,,,,,2,,12,8,Completed,8.88,1.07
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Kalinskaya A.,Rus A.,75,45,6,1,7,5,,,,,,,2,,13,6,Completed,1.41,2.94
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Noskova L.,Kessler M.,50,206,6,3,1,6,6,4,,,,,2,1,13,13,Completed,1.13,5.91
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Swiatek I.,Collins D.,1,62,6,4,3,6,6,4,,,,,2,1,15,14,Completed,1.06,10.09
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Dodin O.,Trevisan M.,95,59,6,4,6,4,,,,,,,2,,12,8,Completed,2.35,1.6
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Paolini J.,Maria T.,31,42,6,2,6,3,,,,,,,2,,12,5,Completed,1.39,3.0
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Stephens S.,Kasatkina D.,44,13,4,6,6,3,6,3,,,,,2,1,16,12,Completed,2.51,1.53
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Burel C.,Pegula J.,51,5,6,4,6,2,,,,,,,2,,12,6,Completed,5.57,1.15
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Zheng Q.,Boulter K.,15,54,6,3,6,3,,,,,,,2,,12,6,Completed,1.38,3.07
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Navarro E.,Cocciaretto E.,26,66,4,6,6,3,6,3,,,,,2,1,16,12,Completed,1.34,3.26
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Svitolina E.,Tomova V.,23,70,6,1,6,3,,,,,,,2,,12,4,Completed,1.16,5.18
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Wang Y.,Raducanu E.,94,296,6,4,4,6,6,4,,,,,2,1,16,14,Completed,3.92,1.25
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Golubic V.,Siniakova K.,85,49,6,3,2,6,6,4,,,,,2,1,14,13,Completed,2.79,1.44
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Blinkova A.,Rybakina E.,57,3,6,4,4,6,7,6,,,,,2,1,17,16,Completed,11.03,1.05
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Yastremska D.,Gracheva V.,93,39,6,3,6,2,,,,,,,2,,12,5,Completed,1.73,2.11
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Ostapenko J.,Tomljanovic A.,10,271,6,0,3,6,6,4,,,,,2,1,15,10,Completed,1.26,3.86
2024-01-18,Australian Open,Grand Slam,Outdoor,Hard,2nd Round,3,Azarenka V.,Tauson C.,22,96,6,4,3,6,6,2,,,,,2,1,15,12,Completed,1.42,2.87
2024-01-19,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Anisimova A.,Badosa P.,442,100,7,5,6,4,,,,,,,2,,13,9,Completed,2.38,1.59
2024-01-19,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Sabalenka A.,Tsurenko L.,2,33,6,0,6,0,,,,,,,2,,12,0,Completed,1.06,9.63
2024-01-19,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Andreeva M.,Parry D.,47,72,1,6,6,1,7,6,,,,,2,1,14,13,Completed,1.1,7.18
2024-01-19,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Kostyuk M.,Avanesyan E.,37,74,2,6,6,4,6,4,,,,,2,1,14,14,Completed,1.26,3.9
2024-01-19,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Gauff C.,Parks A.,4,82,6,0,6,2,,,,,,,2,,12,2,Completed,1.05,10.57
2024-01-19,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Frech M.,Zakharova A.,69,190,4,6,7,5,6,4,,,,,2,1,17,15,Completed,1.54,2.49
2024-01-19,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Timofeeva M.,Haddad Maia B.,170,12,7,6,6,3,,,,,,,2,,13,9,Completed,4.01,1.25
2024-01-19,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Krejcikova B.,Hunter S.,11,180,4,6,7,5,6,3,,,,,2,1,17,14,Completed,1.23,4.19
2024-01-20,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Kalinskaya A.,Stephens S.,75,44,6,7,6,1,6,4,,,,,2,1,18,12,Completed,1.72,2.14
2024-01-20,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Yastremska D.,Navarro E.,93,26,6,2,2,6,6,1,,,,,2,1,14,9,Completed,2.73,1.46
2024-01-20,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Zheng Q.,Wang Y.,15,94,6,4,2,6,7,6,,,,,2,1,15,16,Completed,1.17,5.06
2024-01-20,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Dodin O.,Burel C.,95,51,6,2,6,4,,,,,,,2,,12,6,Completed,3.34,1.33
2024-01-20,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Paolini J.,Blinkova A.,31,57,7,6,6,4,,,,,,,2,,13,10,Completed,1.61,2.33
2024-01-20,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Azarenka V.,Ostapenko J.,22,10,6,1,7,5,,,,,,,2,,13,6,Completed,2.03,1.79
2024-01-20,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Noskova L.,Swiatek I.,50,1,3,6,6,3,6,4,,,,,2,1,15,13,Completed,9.79,1.06
2024-01-20,Australian Open,Grand Slam,Outdoor,Hard,3rd Round,3,Svitolina E.,Golubic V.,23,85,6,2,6,3,,,,,,,2,,12,5,Completed,1.17,5.2
2024-01-21,Australian Open,Grand Slam,Outdoor,Hard,4th Round,3,Gauff C.,Frech M.,4,69,6,1,6,2,,,,,,,2,,12,3,Completed,1.04,11.13
2024-01-21,Australian Open,Grand Slam,Outdoor,Hard,4th Round,3,Sabalenka A.,Anisimova A.,2,442,6,3,6,2,,,,,,,2,,12,5,Completed,1.2,4.6
2024-01-21,Australian Open,Grand Slam,Outdoor,Hard,4th Round,3,Kostyuk M.,Timofeeva M.,37,170,6,2,6,1,,,,,,,2,,12,3,Completed,1.5,2.61
2024-01-21,Australian Open,Grand Slam,Outdoor,Hard,4th Round,3,Krejcikova B.,Andreeva M.,11,47,4,6,6,3,6,2,,,,,2,1,16,11,Completed,2.47,1.55
2024-01-22,Australian Open,Grand Slam,Outdoor,Hard,4th Round,3,Yastremska D.,Azarenka V.,93,22,7,6,6,4,,,,,,,2,,13,10,Completed,3.32,1.33
2024-01-22,Australian Open,Grand Slam,Outdoor,Hard,4th Round,3,Noskova L.,Svitolina E.,50,23,3,0,,,,,,,,,,,3,0,Retired,2.6,1.51
2024-01-22,Australian Open,Grand Slam,Outdoor,Hard,4th Round,3,Kalinskaya A.,Paolini J.,75,31,6,4,6,2,,,,,,,2,,12,6,Completed,1.61,2.33
2024-01-22,Australian Open,Grand Slam,Outdoor,Hard,4th Round,3,Zheng Q.,Dodin O.,15,95,6,0,6,3,,,,,,,2,,12,3,Completed,1.2,4.55
2024-01-23,Australian Open,Grand Slam,Outdoor,Hard,Quarterfinals,3,Gauff C.,Kostyuk M.,4,37,7,6,6,7,6,2,,,,,2,1,19,15,Completed,1.13,6.03
2024-01-23,Australian Open,Grand Slam,Outdoor,Hard,Quarterfinals,3,Sabalenka A.,Krejcikova B.,2,11,6,2,6,3,,,,,,,2,,12,5,Completed,1.16,5.35
2024-01-24,Australian Open,Grand Slam,Outdoor,Hard,Quarterfinals,3,Yastremska D.,Noskova L.,93,50,6,3,6,4,,,,,,,2,,12,7,Completed,2.47,1.55
2024-01-24,Australian Open,Grand Slam,Outdoor,Hard,Quarterfinals,3,Zheng Q.,Kalinskaya A.,15,75,6,7,6,3,6,1,,,,,2,1,18,11,Completed,1.62,2.31
2024-01-25,Australian Open,Grand Slam,Outdoor,Hard,Semifinals,3,Sabalenka A.,Gauff C.,2,4,7,6,6,4,,,,,,,2,,13,10,Completed,1.46,2.72
2024-01-25,Australian Open,Grand Slam,Outdoor,Hard,Semifinals,3,Zheng Q.,Yastremska D.,15,93,6,4,6,4,,,,,,,2,,12,8,Completed,1.46,2.73
2024-01-27,Australian Open,Grand Slam,Outdoor,Hard,The Final,3,Sabalenka A.,Zheng Q.,2,15,6,3,6,2,,,,,,,2,,12,5,Completed,1.16,5.37
2024-01-29,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Wang Xiy.,Wang Q.,63,1378,6,1,6,1,,,,,,,2,,12,2,Completed,1.21,4.27
2024-01-29,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Hibino N.,Rakhimova K.,94,84,7,6,6,0,,,,,,,2,,13,6,Completed,2.25,1.63
2024-01-29,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Galfi D.,Tomljanovic A.,137,227,6,3,6,0,,,,,,,2,,12,3,Completed,3.34,1.32
2024-01-29,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Wang Xin.,Bektas E.,40,93,5,2,,,,,,,,,,,5,2,Retired,1.34,3.22
2024-01-29,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Shnaider D.,Linette M.,108,56,6,4,1,6,6,1,,,,,2,1,13,11,Completed,1.94,1.84
2024-01-29,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Golubic V.,Pigossi L.,71,114,6,1,6,2,,,,,,,2,,12,3,Completed,1.15,5.4
2024-01-29,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Badosa P.,Tararudee L.,83,298,3,6,6,4,6,1,,,,,2,1,15,11,Completed,1.02,15.14
2024-01-30,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Rodionova Ar.,Yuan Y.,101,64,7,6,4,6,6,3,,,,,2,1,17,15,Completed,3.75,1.26
2024-01-30,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Volynets K.,Zidansek T.,125,97,6,2,6,2,,,,,,,2,,12,4,Completed,1.34,3.22
2024-01-30,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Maria T.,Hartono A.,44,156,6,3,6,1,,,,,,,2,,12,4,Completed,1.68,2.16
2024-01-30,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Fruhvirtova L.,Tikhonova A.,126,194,6,3,6,1,,,,,,,2,,12,4,Completed,1.47,2.66
2024-01-30,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Bai Z.,Paquet C.,90,152,7,6,6,3,,,,,,,2,,13,9,Completed,1.66,2.2
2024-01-30,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Zhu L.,Preston T.,45,199,6,4,7,5,,,,,,,2,,13,9,Completed,1.4,2.89
2024-01-30,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Schmiedlova A.,Hontama M.,79,117,7,6,7,6,,,,,,,2,,14,12,Completed,2.3,1.61
2024-01-30,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Putintseva Y.,Naklo T.,70,406,5,7,6,3,6,2,,,,,2,1,17,12,Completed,1.05,10.0
2024-01-30,Thailand Open,WTA250,Outdoor,Hard,1st Round,3,Wang Y.,Korneeva A.,78,141,6,2,6,4,,,,,,,2,,12,6,Completed,2.3,1.61
2024-01-31,Thailand Open,WTA250,Outdoor,Hard,2nd Round,3,Galfi D.,Wang Xiy.,137,63,6,4,3,6,7,5,,,,,2,1,16,15,Completed,3.59,1.28
2024-01-31,Thailand Open,WTA250,Outdoor,Hard,2nd Round,3,Shnaider D.,Badosa P.,108,83,6,2,3,4,,,,,,,1,,9,6,Retired,2.68,1.47
2024-01-31,Thailand Open,WTA250,Outdoor,Hard,2nd Round,3,Wang Xin.,Hibino N.,40,94,7,5,6,4,,,,,,,2,,13,9,Completed,1.35,3.13
2024-01-31,Thailand Open,WTA250,Outdoor,Hard,2nd Round,3,Putintseva Y.,Golubic V.,70,71,7,6,7,6,,,,,,,2,,14,12,Completed,2.18,1.66
2024-02-01,Thailand Open,WTA250,Outdoor,Hard,2nd Round,3,Volynets K.,Maria T.,125,44,5,7,6,2,6,2,,,,,2,1,17,11,Completed,1.69,2.14
2024-02-01,Thailand Open,WTA250,Outdoor,Hard,2nd Round,3,Wang Y.,Schmiedlova A.,78,79,6,2,6,4,,,,,,,2,,12,6,Completed,1.48,2.64
2024-02-01,Thailand Open,WTA250,Outdoor,Hard,2nd Round,3,Zhu L.,Fruhvirtova L.,45,126,6,2,6,2,,,,,,,2,,12,4,Completed,1.76,2.06
2024-02-01,Thailand Open,WTA250,Outdoor,Hard,2nd Round,3,Rodionova Ar.,Bai Z.,101,90,3,6,6,1,6,0,,,,,2,1,15,7,Completed,2.56,1.5
2024-02-02,Thailand Open,WTA250,Outdoor,Hard,Quarterfinals,3,Wang Xin.,Putintseva Y.,40,70,6,1,3,6,6,3,,,,,2,1,15,10,Completed,1.72,2.11
2024-02-02,Thailand Open,WTA250,Outdoor,Hard,Quarterfinals,3,Zhu L.,Rodionova Ar.,45,101,6,3,6,3,,,,,,,2,,12,6,Completed,1.3,3.5
2024-02-02,Thailand Open,WTA250,Outdoor,Hard,Quarterfinals,3,Shnaider D.,Galfi D.,108,137,6,2,6,1,,,,,,,2,,12,3,Completed,1.54,2.46
2024-02-02,Thailand Open,WTA250,Outdoor,Hard,Quarterfinals,3,Wang Y.,Volynets K.,78,125,1,6,6,3,7,6,,,,,2,1,14,15,Completed,1.64,2.23
2024-02-03,Thailand Open,WTA250,Outdoor,Hard,Semifinals,3,Shnaider D.,Wang Xin.,108,40,6,2,7,6,,,,,,,2,,13,8,Completed,1.91,1.89
2024-02-03,Thailand Open,WTA250,Outdoor,Hard,Semifinals,3,Zhu L.,Wang Y.,45,78,6,3,6,2,,,,,,,2,,12,5,Completed,1.73,2.1
2024-02-04,Thailand Open,WTA250,Outdoor,Hard,The Final,3,Shnaider D.,Zhu L.,108,45,6,3,2,6,6,1,,,,,2,1,14,10,Completed,1.88,1.92
2024-01-29,Ladies Linz Open,WTA500,Indoor,Hard,1st Round,3,Pavlyuchenkova A.,Trevisan M.,42,57,6,4,6,0,,,,,,,2,,12,4,Completed,1.21,4.39
2024-01-29,Ladies Linz Open,WTA500,Indoor,Hard,1st Round,3,Boulter K.,Paolini J.,53,24,6,2,6,2,,,,,,,2,,12,4,Completed,1.94,1.85
2024-01-30,Ladies Linz Open,WTA500,Indoor,Hard,1st Round,3,Burrage J.,Gracheva V.,102,46,6,4,6,0,,,,,,,2,,12,4,Completed,2.26,1.63
2024-01-30,Ladies Linz Open,WTA500,Indoor,Hard,1st Round,3,Cristian J.,Podoroska N.,89,67,6,3,6,4,,,,,,,2,,12,7,Completed,1.61,2.29
2024-01-30,Ladies Linz Open,WTA500,Indoor,Hard,1st Round,3,Tauson C.,Giorgi C.,91,68,3,6,6,3,6,3,,,,,2,1,15,12,Completed,1.43,2.78
2024-01-30,Ladies Linz Open,WTA500,Indoor,Hard,1st Round,3,Cocciaretto E.,Stefanini L.,60,153,6,2,6,0,,,,,,,2,,12,2,Completed,1.54,2.46
2024-01-30,Ladies Linz Open,WTA500,Indoor,Hard,1st Round,3,Niemeier J.,Blinkova A.,159,50,6,3,6,4,,,,,,,2,,12,7,Completed,2.43,1.55
2024-01-30,Ladies Linz Open,WTA500,Indoor,Hard,1st Round,3,Bronzetti L.,Kerber A.,58,607,6,1,6,3,,,,,,,2,,12,4,Completed,2.21,1.66
2024-01-30,Ladies Linz Open,WTA500,Indoor,Hard,1st Round,3,Burel C.,Kraus S.,52,185,6,1,6,4,,,,,,,2,,12,5,Completed,1.15,5.44
